sgemm_mkl_epyc_2023-07-02_09-38-39.csv epyc004 2023-07-02_09-38-39
2000,2000,2000,0.038800142,0.038800,412.369625
2500,2500,2500,0.046982260,0.046982,665.144674
3000,3000,3000,0.061680803,0.061681,875.474984
3500,3500,3500,0.077319409,0.077319,1109.035896
4000,4000,4000,0.096977236,0.096977,1319.897383
4500,4500,4500,0.118494992,0.118495,1538.039684
5000,5000,5000,0.167778741,0.167779,1490.057671
5500,5500,5500,0.237346849,0.237347,1401.956678
6000,6000,6000,0.321355109,0.321355,1344.307241
6500,6500,6500,0.467171852,0.467172,1175.691553
7000,7000,7000,0.622822410,0.622822,1101.437567
7500,7500,7500,0.864278243,0.864278,976.248109
8000,8000,8000,1.027169468,1.027169,996.914367
8500,8500,8500,1.231301846,1.231302,997.521448
9000,9000,9000,1.397911785,1.397912,1042.984268
9500,9500,9500,1.610893081,1.610893,1064.471640
10000,10000,10000,1.828148479,1.828148,1094.003044
10500,10500,10500,1.981894745,1.981895,1168.200282
11000,11000,11000,2.222292627,2.222293,1197.862049
11500,11500,11500,2.492294168,2.492294,1220.461870
12000,12000,12000,2.782964677,2.782965,1241.841130
12500,12500,12500,3.048713971,3.048714,1281.277954
13000,13000,13000,2.795509688,2.795510,1571.806393
13500,13500,13500,3.832373334,3.832373,1283.995470
14000,14000,14000,4.176147259,4.176147,1314.129905
14500,14500,14500,3.472049255,3.472049,1756.095479
15000,15000,15000,5.003748529,5.003749,1348.988655
15500,15500,15500,5.330149446,5.330149,1397.287276
16000,16000,16000,6.260743216,6.260743,1308.470850
16500,16500,16500,4.690039516,4.690040,1915.602197
17000,17000,17000,7.563767776,7.563768,1299.088006
17500,17500,17500,7.034640157,7.034640,1523.709779
18000,18000,18000,7.460228755,7.460229,1563.490931
18500,18500,18500,9.477975652,9.477976,1336.071168
19000,19000,19000,8.686199224,8.686199,1579.286826
19500,19500,19500,11.074428863,11.074429,1339.098403
20000,20000,20000,11.949303311,11.949303,1338.990197
2000,2000,2000,0.040756617,0.040757,392.574290
2500,2500,2500,0.048364897,0.048365,646.129775
3000,3000,3000,0.062787096,0.062787,860.049332
3500,3500,3500,0.077637574,0.077638,1104.490978
4000,4000,4000,0.097202090,0.097202,1316.844113
4500,4500,4500,0.132615111,0.132615,1374.277777
5000,5000,5000,0.163640863,0.163641,1527.735771
5500,5500,5500,0.226713373,0.226713,1467.712273
6000,6000,6000,0.328752056,0.328752,1314.060223
6500,6500,6500,0.448684447,0.448684,1224.134252
7000,7000,7000,0.619402217,0.619402,1107.519446
7500,7500,7500,0.831219013,0.831219,1015.075434
8000,8000,8000,1.042620801,1.042621,982.140390
8500,8500,8500,1.224000059,1.224000,1003.472174
9000,9000,9000,1.405595813,1.405596,1037.282543
9500,9500,9500,1.606601015,1.606601,1067.315397
10000,10000,10000,1.813059398,1.813059,1103.107820
10500,10500,10500,1.970716563,1.970717,1174.826479
11000,11000,11000,2.213292018,2.213292,1202.733294
11500,11500,11500,2.483857334,2.483857,1224.607371
12000,12000,12000,2.747056323,2.747056,1258.073950
12500,12500,12500,3.040571685,3.040572,1284.709063
