action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e0,10000,100,1,64,1,262.404191,15.404033,112.611386,1.787482
e0,10000,100,1,63,1,263.966712,15.873319,121.698563,1.962880
e0,10000,100,1,62,1,264.784745,15.079908,126.452122,2.072986
e0,10000,100,1,61,1,262.624671,14.925667,106.737454,1.778958
e0,10000,100,1,60,1,266.022755,20.862378,105.007558,1.779789
e0,10000,100,1,59,1,259.203875,15.486724,113.892202,1.963659
e0,10000,100,1,58,1,259.102015,15.194294,113.265178,1.987108
e0,10000,100,1,57,1,258.878091,14.318066,128.449673,2.293744
e0,10000,100,1,56,1,259.913105,15.364351,93.713132,1.703875
e0,10000,100,1,55,1,258.427863,15.706101,88.618707,1.641087
e0,10000,100,1,54,1,256.995695,14.700403,92.900019,1.752831
e0,10000,100,1,53,1,255.241007,13.798015,91.683606,1.763146
e0,10000,100,1,52,1,258.071607,16.594195,66.915149,1.312062
e0,10000,100,1,51,1,256.366630,16.255897,85.833857,1.716677
e0,10000,100,1,50,1,257.109231,17.402977,86.427742,1.763831
e0,10000,100,1,49,1,278.246939,40.450891,84.151552,1.753157
e0,10000,100,1,48,1,250.691650,15.834217,72.714340,1.547114
e0,10000,100,1,47,1,250.946650,15.484519,90.341903,1.963954
e0,10000,100,1,46,1,250.534508,14.830571,61.813281,1.373628
e0,10000,100,1,45,1,249.636877,14.949111,68.330804,1.552973
e0,10000,100,1,44,1,247.338205,14.199673,69.831887,1.623997
e0,10000,100,1,43,1,244.863167,13.464836,62.444735,1.486779
e0,10000,100,1,42,1,244.110185,14.500843,38.145504,0.930378
e0,10000,100,1,41,1,247.047588,18.500969,60.101199,1.502530
e0,10000,100,1,40,1,256.134977,26.537845,36.464809,0.934995
e0,10000,100,1,39,1,241.774412,14.033621,57.028752,1.500757
e0,10000,100,1,38,1,242.287013,14.557988,67.496497,1.824230
