action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e0,10000,100,100000,1,1,243.000661,0.193800,0.000000,0.000000
e0,10000,100,100000,1,2,243.007340,0.206152,0.000000,0.000000
e0,10000,100,100000,1,3,242.928387,0.165417,0.000000,0.000000
e0,10000,100,100000,1,4,242.810341,0.235239,0.000000,0.000000
e0,10000,100,100000,1,5,242.706511,0.164310,0.000000,0.000000
e0,10000,100,100000,1,6,242.790198,0.149943,0.000000,0.000000
e0,10000,100,100000,1,7,242.930210,0.149651,0.000000,0.000000
e0,10000,100,100000,1,8,242.814271,0.196674,0.000000,0.000000
e0,10000,100,100000,1,9,242.887347,0.152683,0.000000,0.000000
e0,10000,100,100000,1,10,242.760017,0.147315,0.000000,0.000000
e0,10000,100,100000,1,11,242.765731,0.154968,0.000000,0.000000
e0,10000,100,100000,1,12,242.678829,0.152799,0.000000,0.000000
e0,10000,100,100000,1,13,242.677029,0.147122,0.000000,0.000000
e0,10000,100,100000,1,14,242.385218,0.152155,0.000000,0.000000
e0,10000,100,100000,1,15,242.727845,0.156792,0.000000,0.000000
e0,10000,100,100000,1,16,242.805969,0.166401,0.000000,0.000000
e0,10000,100,100000,1,17,242.788410,0.147018,0.000000,0.000000
e0,10000,100,100000,1,18,242.730937,0.146506,0.000000,0.000000
e0,10000,100,100000,1,19,242.895024,0.152094,0.000000,0.000000
e0,10000,100,100000,1,20,242.921035,0.153009,0.000000,0.000000
e0,10000,100,100000,1,21,242.779242,0.157236,0.000000,0.000000
e0,10000,100,100000,1,22,242.380381,0.166632,0.000000,0.000000
e0,10000,100,100000,1,23,242.756966,0.143718,0.000000,0.000000
e0,10000,100,100000,1,24,242.749170,0.147904,0.000000,0.000000
e0,10000,100,100000,1,25,242.782022,0.171779,0.000000,0.000000
e0,10000,100,100000,1,26,242.622534,0.148893,0.000000,0.000000
e0,10000,100,100000,1,27,242.636326,0.148806,0.000000,0.000000
e0,10000,100,100000,1,28,242.780612,0.155502,0.000000,0.000000
e0,10000,100,100000,1,29,242.762297,0.157195,0.000000,0.000000
