action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e1,30000,100,100000,1,12,252.893274,2.820193,0.000000,0.000000
e1,30000,100,100000,1,11,275.140919,2.322583,0.000000,0.000000
e1,30000,100,100000,1,10,302.416760,2.320414,0.000000,0.000000
e1,30000,100,100000,1,9,335.671956,2.184748,0.000000,0.000000
e1,30000,100,100000,1,8,377.005234,2.331863,0.000000,0.000000
e1,30000,100,100000,1,7,430.388276,2.132807,0.000000,0.000000
e1,30000,100,100000,1,6,501.945586,2.390780,0.000000,0.000000
e1,30000,100,100000,1,5,601.944166,2.211054,0.000000,0.000000
e1,30000,100,100000,1,4,752.358916,2.491499,0.000000,0.000000
e1,30000,100,100000,1,3,1002.064711,2.267184,0.000000,0.000000
e1,30000,100,100000,1,2,1502.172679,2.327945,0.000000,0.000000
