action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e1,10000,100,1,32,1,16.784316,10.065602,9.292130,0.299746
e1,10000,100,1,31,1,17.007375,10.166003,9.125397,0.304180
e1,10000,100,1,30,1,17.717214,10.734189,8.595910,0.296411
e1,10000,100,1,29,1,24.196379,14.267436,76.664727,2.738026
e1,10000,100,1,28,1,23.659062,13.481800,80.808659,2.992913
e1,10000,100,1,27,1,24.612035,14.686706,98.828956,3.801114
e1,10000,100,1,26,1,23.565397,13.302011,81.666831,3.266673
e1,10000,100,1,25,1,23.181980,12.465565,58.216978,2.425707
e1,10000,100,1,24,1,24.772198,13.344411,74.631723,3.244858
e1,10000,100,1,23,1,24.755372,11.003839,30.687830,1.394901
e1,10000,100,1,22,1,25.130525,12.542935,55.330409,2.634781
e1,10000,100,1,21,1,24.547447,11.796309,39.445401,1.972270
e1,10000,100,1,20,1,26.365545,11.575567,39.115043,2.058686
e1,10000,100,1,19,1,26.913120,11.459708,28.067808,1.559323
e1,10000,100,1,18,1,27.813285,12.291638,35.070059,2.062945
e1,10000,100,1,17,1,29.448250,12.416583,34.652279,2.165767
e1,10000,100,1,16,1,29.594260,11.791255,22.316028,1.487735
e1,10000,100,1,15,1,26.490916,12.837394,32.951656,2.353690
e1,10000,100,1,14,1,24.474075,10.860431,16.084412,1.237262
e1,10000,100,1,13,1,25.977975,11.387718,15.934548,1.327879
e1,10000,100,1,12,1,26.635381,10.900148,10.080340,0.916395
e1,10000,100,1,11,1,28.231189,11.154010,10.963714,1.096371
e1,10000,100,1,10,1,29.550666,10.812632,9.090843,1.010094
e1,10000,100,1,9,1,31.654148,10.930284,9.138831,1.142354
e1,10000,100,1,8,1,34.797746,11.562854,9.050279,1.292897
e1,10000,100,1,7,1,37.640527,11.156682,7.779388,1.296565
e1,10000,100,1,6,1,42.078096,11.258931,7.177699,1.435540
e1,10000,100,1,5,1,48.679713,11.802667,6.545808,1.636452
e1,10000,100,1,4,1,58.911084,12.716812,5.005294,1.668431
e1,10000,100,1,3,1,73.247261,12.081497,4.029443,2.014721
e1,10000,100,1,2,1,105.764928,13.445663,2.900079,2.900079
e1,10000,100,1,1,1,191.794335,5.586212,0.000000,0.000000
e1,10000,100,1,32,1,27.245534,15.720263,110.088018,3.551226
e1,10000,100,1,31,1,24.041416,13.997822,84.301084,2.810036
e1,10000,100,1,30,1,25.658349,15.269808,103.512127,3.569384
e1,10000,100,1,29,1,24.201702,14.344505,81.789706,2.921061
e1,10000,100,1,28,1,24.248748,13.752565,77.291728,2.862657
e1,10000,100,1,27,1,24.173831,14.486206,68.150959,2.621191
e1,10000,100,1,26,1,26.120525,14.483951,77.668099,3.106724
e1,10000,100,1,25,1,24.736913,13.726181,60.326571,2.513607
e1,10000,100,1,24,1,25.273052,14.080975,55.013240,2.391880
e1,10000,100,1,23,1,26.095360,13.987132,61.922164,2.814644
e1,10000,100,1,22,1,25.788270,12.922487,57.214949,2.724521
e1,10000,100,1,21,1,27.423780,12.522200,31.108471,1.555424
e1,10000,100,1,20,1,27.359141,12.791203,37.095100,1.952374
e1,10000,100,1,19,1,27.184944,12.184792,29.283665,1.626870
e1,10000,100,1,18,1,29.122841,12.700663,35.764393,2.103788
e1,10000,100,1,17,1,28.879597,12.348681,29.939667,1.871229
e1,10000,100,1,16,1,30.637872,12.477383,27.393715,1.826248
e1,10000,100,1,15,1,27.403757,12.666219,20.986618,1.499044
e1,10000,100,1,14,1,26.124575,12.299738,21.554387,1.658030
e1,10000,100,1,13,1,26.661777,12.071741,18.589288,1.549107
e1,10000,100,1,12,1,28.002383,12.280362,14.486489,1.316954
e1,10000,100,1,11,1,29.238994,12.145098,10.761490,1.076149
e1,10000,100,1,10,1,30.432975,11.681768,11.161112,1.240124
e1,10000,100,1,9,1,32.942186,12.172763,11.427886,1.428486
e1,10000,100,1,8,1,35.481754,12.182494,9.176647,1.310950
e1,10000,100,1,7,1,38.142619,11.639460,8.128388,1.354731
e1,10000,100,1,6,1,42.250681,11.430272,7.661759,1.532352
e1,10000,100,1,5,1,48.953209,12.066932,7.062538,1.765635
e1,10000,100,1,4,1,58.423475,12.514580,5.210665,1.736888
e1,10000,100,1,3,1,74.169341,13.086244,4.330453,2.165226
e1,10000,100,1,2,1,106.424557,14.077710,3.005840,3.005840
e1,10000,100,1,1,1,191.386124,5.154122,0.000000,0.000000
e1,10000,100,1,32,1,25.743486,15.209129,111.076689,3.583119
e1,10000,100,1,31,1,24.009121,14.238683,95.218088,3.173936
e1,10000,100,1,30,1,24.087267,14.019932,67.624120,2.331866
e1,10000,100,1,29,1,24.970326,13.690936,83.238558,2.972806
e1,10000,100,1,28,1,24.549659,13.506511,73.900401,2.737052
e1,10000,100,1,27,1,25.656373,14.479572,69.784862,2.684033
e1,10000,100,1,26,1,24.771538,13.302059,59.867928,2.394717
e1,10000,100,1,25,1,25.223121,14.120007,62.438493,2.601604
e1,10000,100,1,24,1,26.229916,14.568175,70.583529,3.068849
e1,10000,100,1,23,1,24.790554,12.515517,44.594521,2.027024
e1,10000,100,1,22,1,26.267003,13.544805,59.451392,2.831019
e1,10000,100,1,21,1,26.072313,12.616277,45.557320,2.277866
e1,10000,100,1,20,1,27.707000,12.759800,34.534725,1.817617
e1,10000,100,1,19,1,27.774385,13.569936,46.166117,2.564784
e1,10000,100,1,18,1,28.982104,13.246212,40.890316,2.405313
e1,10000,100,1,17,1,29.078253,12.479840,24.867768,1.554235
e1,10000,100,1,16,1,30.141708,12.662272,34.103605,2.273574
e1,10000,100,1,15,1,26.767059,13.215623,38.393393,2.742385
e1,10000,100,1,14,1,25.511342,11.845851,21.670477,1.666960
e1,10000,100,1,13,1,27.133486,12.530638,21.830577,1.819215
e1,10000,100,1,12,1,27.750081,12.020505,11.632413,1.057492
e1,10000,100,1,11,1,28.623749,11.497410,10.830654,1.083065
e1,10000,100,1,10,1,30.234076,11.447904,10.386938,1.154104
e1,10000,100,1,9,1,32.580982,11.822519,14.108964,1.763620
e1,10000,100,1,8,1,34.941451,11.646193,9.287970,1.326853
e1,10000,100,1,7,1,37.718259,11.151785,8.733074,1.455512
e1,10000,100,1,6,1,43.831270,13.005878,8.080210,1.616042
e1,10000,100,1,5,1,49.011706,12.090937,6.471259,1.617815
e1,10000,100,1,4,1,57.990672,12.017680,5.435493,1.811831
e1,10000,100,1,3,1,73.867828,12.775232,4.164907,2.082454
e1,10000,100,1,2,1,105.680066,13.307895,2.932421,2.932421
e1,10000,100,1,1,1,192.327768,5.972689,0.000000,0.000000
