action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e1,10000,100,100000,12,1,28.837140,0.501251,3.568587,0.324417
e1,10000,100,100000,11,1,31.019898,0.168334,0.473889,0.047389
e1,10000,100,100000,10,1,34.003537,0.164930,0.362815,0.040313
e1,10000,100,100000,9,1,37.690034,0.289438,1.200233,0.150029
e1,10000,100,100000,8,1,42.239783,0.312443,1.207015,0.172431
e1,10000,100,100000,7,1,48.053851,0.314622,1.062096,0.177016
e1,10000,100,100000,6,1,55.884562,0.355215,0.887852,0.177570
e1,10000,100,100000,5,1,67.341580,0.381877,0.848551,0.212138
e1,10000,100,100000,4,1,83.739096,0.393002,0.635360,0.211787
e1,10000,100,100000,3,1,111.228379,0.297782,0.319302,0.159651
e1,10000,100,100000,2,1,166.099217,0.413117,0.236210,0.236210
e1,10000,100,100000,1,1,333.038373,0.334847,0.000000,0.000000
e1,10000,100,100000,12,1,28.636112,0.337425,1.895123,0.172284
e1,10000,100,100000,11,1,31.032018,0.149904,0.310121,0.031012
e1,10000,100,100000,10,1,33.986358,0.163710,0.316838,0.035204
e1,10000,100,100000,9,1,37.775432,0.348275,1.433749,0.179219
e1,10000,100,100000,8,1,42.292530,0.352326,1.283788,0.183398
e1,10000,100,100000,7,1,48.082829,0.323400,1.033332,0.172222
e1,10000,100,100000,6,1,55.949992,0.361420,0.955192,0.191038
e1,10000,100,100000,5,1,67.246474,0.278697,0.607145,0.151786
e1,10000,100,100000,4,1,83.805282,0.360675,0.582232,0.194077
e1,10000,100,100000,3,1,111.059024,0.310110,0.363771,0.181885
e1,10000,100,100000,2,1,166.064832,0.402299,0.224607,0.224607
e1,10000,100,100000,1,1,333.258307,0.332119,0.000000,0.000000
e1,10000,100,100000,12,1,28.689825,0.372916,2.235534,0.203230
e1,10000,100,100000,11,1,31.059605,0.164546,0.425828,0.042583
e1,10000,100,100000,10,1,33.993122,0.168547,0.373157,0.041462
e1,10000,100,100000,9,1,37.773211,0.333489,1.428589,0.178574
e1,10000,100,100000,8,1,42.272312,0.370159,1.366703,0.195243
e1,10000,100,100000,7,1,48.053975,0.298323,1.015506,0.169251
e1,10000,100,100000,6,1,55.890575,0.351760,0.871279,0.174256
e1,10000,100,100000,5,1,67.258801,0.293681,0.661515,0.165379
e1,10000,100,100000,4,1,83.819049,0.345855,0.527644,0.175881
e1,10000,100,100000,3,1,111.234294,0.323425,0.378298,0.189149
e1,10000,100,100000,2,1,166.057350,0.396575,0.212888,0.212888
e1,10000,100,100000,1,1,333.013130,0.336071,0.000000,0.000000
e1,10000,100,100000,12,1,28.660754,0.374724,2.274711,0.206792
e1,10000,100,100000,11,1,31.045999,0.154148,0.356942,0.035694
e1,10000,100,100000,10,1,34.109020,0.340303,1.546226,0.171803
e1,10000,100,100000,9,1,37.740912,0.337118,1.278974,0.159872
e1,10000,100,100000,8,1,42.295787,0.405032,1.360746,0.194392
e1,10000,100,100000,7,1,48.137535,0.357970,1.082094,0.180349
e1,10000,100,100000,6,1,55.880234,0.339671,0.962215,0.192443
e1,10000,100,100000,5,1,67.322282,0.344988,0.670196,0.167549
e1,10000,100,100000,4,1,83.645087,0.340626,0.608058,0.202686
e1,10000,100,100000,3,1,111.344964,0.424680,0.513094,0.256547
