action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e1,15000,100,100000,1,12,64.093657,0.763898,0.000000,0.000000
e1,15000,100,100000,1,11,69.706342,0.737984,0.000000,0.000000
e1,15000,100,100000,1,10,76.396674,0.686929,0.000000,0.000000
e1,15000,100,100000,1,9,84.721814,0.695793,0.000000,0.000000
e1,15000,100,100000,1,8,94.967017,0.702564,0.000000,0.000000
e1,15000,100,100000,1,7,108.399754,0.697301,0.000000,0.000000
e1,15000,100,100000,1,6,126.098139,0.706191,0.000000,0.000000
e1,15000,100,100000,1,5,150.934199,0.711384,0.000000,0.000000
e1,15000,100,100000,1,4,188.272273,0.770223,0.000000,0.000000
e1,15000,100,100000,1,3,250.345543,0.716144,0.000000,0.000000
e1,15000,100,100000,1,2,374.706670,0.763044,0.000000,0.000000
e1,15000,100,100000,1,1,748.188609,0.706351,0.000000,0.000000
e1,15000,100,100000,1,12,64.119605,0.733962,0.000000,0.000000
e1,15000,100,100000,1,11,70.027417,1.054956,0.000000,0.000000
e1,15000,100,100000,1,10,76.453875,0.792062,0.000000,0.000000
e1,15000,100,100000,1,9,85.428557,1.481727,0.000000,0.000000
e1,15000,100,100000,1,8,94.961139,0.712290,0.000000,0.000000
e1,15000,100,100000,1,7,108.427039,0.731347,0.000000,0.000000
e1,15000,100,100000,1,6,126.157716,0.756868,0.000000,0.000000
e1,15000,100,100000,1,5,150.983527,0.718374,0.000000,0.000000
e1,15000,100,100000,1,4,188.164145,0.687440,0.000000,0.000000
e1,15000,100,100000,1,3,250.344323,0.731667,0.000000,0.000000
e1,15000,100,100000,1,2,374.771417,0.743702,0.000000,0.000000
e1,15000,100,100000,1,1,748.189478,0.767701,0.000000,0.000000
e1,15000,100,100000,1,12,64.088421,0.694255,0.000000,0.000000
e1,15000,100,100000,1,11,69.862560,0.848692,0.000000,0.000000
e1,15000,100,100000,1,10,76.443141,0.741083,0.000000,0.000000
e1,15000,100,100000,1,9,84.779173,0.748460,0.000000,0.000000
e1,15000,100,100000,1,8,95.071549,0.783341,0.000000,0.000000
e1,15000,100,100000,1,7,108.385618,0.708210,0.000000,0.000000
e1,15000,100,100000,1,6,126.088201,0.686152,0.000000,0.000000
e1,15000,100,100000,1,5,150.988454,0.720886,0.000000,0.000000
e1,15000,100,100000,1,4,188.204125,0.724428,0.000000,0.000000
e1,15000,100,100000,1,3,250.391998,0.776496,0.000000,0.000000
e1,15000,100,100000,1,2,374.667434,0.691046,0.000000,0.000000
e1,15000,100,100000,1,1,748.108239,0.709400,0.000000,0.000000
e1,15000,100,100000,1,12,64.095953,0.708733,0.000000,0.000000
e1,15000,100,100000,1,11,69.688336,0.736655,0.000000,0.000000
