action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e1,15000,100,100000,1,64,8.676220,0.533736,0.000000,0.000000
e1,15000,100,100000,1,63,8.485222,0.195274,0.000000,0.000000
e1,15000,100,100000,1,62,8.554185,0.194207,0.000000,0.000000
e1,15000,100,100000,1,61,8.645637,0.194500,0.000000,0.000000
e1,15000,100,100000,1,60,8.839496,0.194939,0.000000,0.000000
e1,15000,100,100000,1,59,8.826088,0.195957,0.000000,0.000000
e1,15000,100,100000,1,58,8.943333,0.194253,0.000000,0.000000
e1,15000,100,100000,1,57,9.051956,0.200388,0.000000,0.000000
e1,15000,100,100000,1,56,9.130206,0.214104,0.000000,0.000000
e1,15000,100,100000,1,55,9.236469,0.214429,0.000000,0.000000
e1,15000,100,100000,1,54,9.389642,0.214251,0.000000,0.000000
e1,15000,100,100000,1,53,9.522500,0.214151,0.000000,0.000000
e1,15000,100,100000,1,52,9.703739,0.216094,0.000000,0.000000
e1,15000,100,100000,1,51,11.474874,0.205551,0.000000,0.000000
e1,15000,100,100000,1,50,10.208372,0.206301,0.000000,0.000000
e1,15000,100,100000,1,49,10.366982,0.210233,0.000000,0.000000
e1,15000,100,100000,1,48,10.528652,0.199950,0.000000,0.000000
e1,15000,100,100000,1,47,10.755055,0.199874,0.000000,0.000000
e1,15000,100,100000,1,46,10.887944,0.206002,0.000000,0.000000
e1,15000,100,100000,1,45,10.963710,0.201014,0.000000,0.000000
e1,15000,100,100000,1,44,11.412701,0.199671,0.000000,0.000000
e1,15000,100,100000,1,43,11.777263,0.199565,0.000000,0.000000
e1,15000,100,100000,1,42,11.649476,0.197417,0.000000,0.000000
e1,15000,100,100000,1,41,12.122502,0.206985,0.000000,0.000000
e1,15000,100,100000,1,40,12.309357,0.199983,0.000000,0.000000
e1,15000,100,100000,1,39,12.600473,0.197545,0.000000,0.000000
e1,15000,100,100000,1,38,12.875371,0.196204,0.000000,0.000000
e1,15000,100,100000,1,37,13.154491,0.196892,0.000000,0.000000
e1,15000,100,100000,1,36,13.524148,0.196123,0.000000,0.000000
e1,15000,100,100000,1,35,13.915203,0.208014,0.000000,0.000000
e1,15000,100,100000,1,34,14.052197,0.195371,0.000000,0.000000
e1,15000,100,100000,1,33,14.456036,0.195419,0.000000,0.000000
e1,15000,100,100000,1,32,14.917516,0.195362,0.000000,0.000000
e1,15000,100,100000,1,31,15.467417,0.194796,0.000000,0.000000
e1,15000,100,100000,1,30,15.961888,0.196790,0.000000,0.000000
e1,15000,100,100000,1,29,16.248427,0.194594,0.000000,0.000000
e1,15000,100,100000,1,28,16.915843,0.193851,0.000000,0.000000
e1,15000,100,100000,1,27,17.346869,0.194962,0.000000,0.000000
e1,15000,100,100000,1,26,18.247691,0.195436,0.000000,0.000000
e1,15000,100,100000,1,25,18.631437,0.205283,0.000000,0.000000
e1,15000,100,100000,1,24,19.597984,0.196904,0.000000,0.000000
e1,15000,100,100000,1,23,20.309767,0.194431,0.000000,0.000000
e1,15000,100,100000,1,22,20.980567,0.191555,0.000000,0.000000
e1,15000,100,100000,1,21,22.075918,0.193662,0.000000,0.000000
e1,15000,100,100000,1,20,23.063431,0.202052,0.000000,0.000000
e1,15000,100,100000,1,19,24.070386,0.191928,0.000000,0.000000
e1,15000,100,100000,1,18,25.436706,0.201906,0.000000,0.000000
e1,15000,100,100000,1,17,26.843919,0.202358,0.000000,0.000000
e1,15000,100,100000,1,16,28.441368,0.192993,0.000000,0.000000
e1,15000,100,100000,1,64,8.534970,0.199145,0.000000,0.000000
e1,15000,100,100000,1,63,8.546106,0.198684,0.000000,0.000000
e1,15000,100,100000,1,62,8.645672,0.196938,0.000000,0.000000
e1,15000,100,100000,1,61,8.908939,0.197273,0.000000,0.000000
e1,15000,100,100000,1,60,8.889007,0.195134,0.000000,0.000000
e1,15000,100,100000,1,59,8.959783,0.199665,0.000000,0.000000
e1,15000,100,100000,1,58,9.080035,0.193123,0.000000,0.000000
e1,15000,100,100000,1,57,9.199378,0.197404,0.000000,0.000000
e1,15000,100,100000,1,56,9.258702,0.197209,0.000000,0.000000
e1,15000,100,100000,1,55,9.376186,0.198181,0.000000,0.000000
e1,15000,100,100000,1,54,9.529231,0.193426,0.000000,0.000000
e1,15000,100,100000,1,53,9.716726,0.233666,0.000000,0.000000
e1,15000,100,100000,1,52,9.901426,0.198401,0.000000,0.000000
e1,15000,100,100000,1,51,10.042399,0.196132,0.000000,0.000000
e1,15000,100,100000,1,50,10.216931,0.193662,0.000000,0.000000
e1,15000,100,100000,1,49,10.200529,0.193476,0.000000,0.000000
