action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e2,1000,100,100000,1,1,1.936265,0.013163,0.000000,0.000000
e2,1000,100,100000,1,2,1.930515,0.005792,0.000000,0.000000
e2,1000,100,100000,1,3,1.928818,0.007302,0.000000,0.000000
e2,1000,100,100000,1,4,1.927283,0.006384,0.000000,0.000000
e2,1000,100,100000,1,5,1.927873,0.006076,0.000000,0.000000
e2,1000,100,100000,1,6,1.928341,0.005712,0.000000,0.000000
e2,1000,100,100000,1,7,1.929468,0.006145,0.000000,0.000000
e2,1000,100,100000,1,8,1.928818,0.005814,0.000000,0.000000
e2,1000,100,100000,1,9,1.929758,0.005757,0.000000,0.000000
e2,1000,100,100000,1,10,1.932771,0.008984,0.000000,0.000000
e2,1000,100,100000,1,11,1.927018,0.005998,0.000000,0.000000
e2,1000,100,100000,1,12,1.931195,0.006144,0.000000,0.000000
e2,1000,100,100000,1,13,1.931734,0.006953,0.000000,0.000000
e2,1000,100,100000,1,14,1.931045,0.006135,0.000000,0.000000
e2,1000,100,100000,1,15,1.928603,0.006454,0.000000,0.000000
e2,1000,100,100000,1,16,1.931679,0.005974,0.000000,0.000000
e2,1000,100,100000,1,17,1.931773,0.006881,0.000000,0.000000
e2,1000,100,100000,1,18,1.926700,0.005710,0.000000,0.000000
e2,1000,100,100000,1,19,1.929297,0.006124,0.000000,0.000000
e2,1000,100,100000,1,20,1.931120,0.005991,0.000000,0.000000
e2,1000,100,100000,1,21,1.929980,0.007125,0.000000,0.000000
e2,1000,100,100000,1,22,1.928904,0.006019,0.000000,0.000000
e2,1000,100,100000,1,23,1.929284,0.006126,0.000000,0.000000
e2,1000,100,100000,1,24,1.929767,0.005833,0.000000,0.000000
e2,1000,100,100000,1,25,1.929765,0.005903,0.000000,0.000000
e2,1000,100,100000,1,26,1.928961,0.005730,0.000000,0.000000
e2,1000,100,100000,1,27,1.928137,0.006382,0.000000,0.000000
e2,1000,100,100000,1,28,1.929179,0.005750,0.000000,0.000000
e2,1000,100,100000,1,29,1.930743,0.006803,0.000000,0.000000
e2,1000,100,100000,1,30,1.928941,0.006028,0.000000,0.000000
e2,1000,100,100000,1,31,1.928402,0.006633,0.000000,0.000000
e2,1000,100,100000,1,32,1.927745,0.005802,0.000000,0.000000
e2,1000,100,100000,1,33,1.931051,0.006586,0.000000,0.000000
e2,1000,100,100000,1,34,1.927939,0.005804,0.000000,0.000000
e2,1000,100,100000,1,35,1.928515,0.006663,0.000000,0.000000
e2,1000,100,100000,1,36,1.929217,0.005844,0.000000,0.000000
e2,1000,100,100000,1,37,1.930724,0.006935,0.000000,0.000000
e2,1000,100,100000,1,38,1.930431,0.005947,0.000000,0.000000
e2,1000,100,100000,1,39,1.929190,0.005961,0.000000,0.000000
e2,1000,100,100000,1,40,1.929868,0.005739,0.000000,0.000000
e2,1000,100,100000,1,41,1.930713,0.006174,0.000000,0.000000
e2,1000,100,100000,1,42,1.928154,0.005954,0.000000,0.000000
e2,1000,100,100000,1,43,1.928121,0.006259,0.000000,0.000000
