action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e1,15000,100,100000,13,1,59.030433,0.835005,6.086938,0.507245
e1,15000,100,100000,14,1,54.487275,0.641228,4.373725,0.336440
e1,15000,100,100000,15,1,51.298480,0.846884,7.458900,0.532779
e1,15000,100,100000,16,1,48.013202,0.655020,5.088510,0.339234
e1,15000,100,100000,17,1,45.450748,0.725765,6.372030,0.398252
e1,15000,100,100000,18,1,43.024494,0.723427,6.940056,0.408239
e1,15000,100,100000,19,1,40.904078,0.751544,7.794255,0.433014
e1,15000,100,100000,20,1,38.885454,0.693382,7.058205,0.371484
e1,15000,100,100000,21,1,37.198242,0.800116,9.714439,0.485722
e1,15000,100,100000,22,1,35.744562,0.838506,10.729611,0.510934
e1,15000,100,100000,23,1,34.255804,0.763251,9.995673,0.454349
e1,15000,100,100000,24,1,32.905279,0.727267,9.271238,0.403097
e1,15000,100,100000,25,1,32.609815,1.334595,12.503653,0.520986
e1,15000,100,100000,26,1,32.392205,2.456626,10.438853,0.417554
e1,15000,100,100000,27,1,31.134393,1.992115,6.523185,0.250892
e1,15000,100,100000,28,1,30.575033,2.541219,4.989663,0.184802
e1,15000,100,100000,29,1,30.499640,3.390672,6.108401,0.218157
e1,15000,100,100000,30,1,29.495127,3.152619,6.478713,0.223404
e1,15000,100,100000,31,1,30.434301,5.272596,4.893938,0.163131
e1,15000,100,100000,32,1,29.518550,4.797183,5.078446,0.163821
e1,15000,100,100000,33,1,28.833683,5.216892,5.233794,0.163556
e1,15000,100,100000,34,1,28.828903,5.643522,7.145188,0.216521
e1,15000,100,100000,35,1,28.350583,5.669724,6.085356,0.178981
e1,15000,100,100000,36,1,28.365731,6.369357,6.329650,0.180847
e1,15000,100,100000,37,1,26.698584,5.494894,5.766231,0.160173
e1,15000,100,100000,38,1,26.499424,5.613212,6.720593,0.181638
e1,15000,100,100000,39,1,30.706415,10.500621,3.412120,0.089793
e1,15000,100,100000,40,1,27.890094,7.832850,16.522949,0.423665
e1,15000,100,100000,41,1,29.734066,10.112983,6.363047,0.159076
e1,15000,100,100000,42,1,27.116689,8.086122,7.606151,0.185516
e1,15000,100,100000,43,1,27.460688,9.053278,7.111675,0.169326
e1,15000,100,100000,44,1,30.965180,12.753470,4.916128,0.114329
e1,15000,100,100000,45,1,28.973233,11.084439,18.924442,0.430101
e1,15000,100,100000,46,1,28.615166,11.099643,11.240558,0.249790
e1,15000,100,100000,47,1,25.549627,8.410869,5.610255,0.121962
e1,15000,100,100000,48,1,25.447080,8.615967,7.638753,0.162527
e1,15000,100,100000,49,1,25.094870,8.563213,9.533725,0.198619
e1,15000,100,100000,50,1,27.085768,10.811478,8.548139,0.174452
e1,15000,100,100000,51,1,25.560629,9.640042,8.841655,0.176833
e1,15000,100,100000,52,1,26.534934,10.838597,8.484542,0.166364
e1,15000,100,100000,53,1,27.440887,12.069107,10.621146,0.204253
e1,15000,100,100000,54,1,26.000236,11.033917,9.603720,0.181202
e1,15000,100,100000,55,1,29.428602,14.538404,6.810256,0.126116
e1,15000,100,100000,56,1,27.762043,12.978216,13.144314,0.238988
e1,15000,100,100000,57,1,26.307883,11.932844,9.417345,0.168167
e1,15000,100,100000,58,1,27.607213,13.401505,9.089064,0.159457
e1,15000,100,100000,59,1,25.165155,11.195179,9.697157,0.167192
e1,15000,100,100000,60,1,26.965787,13.457958,7.500056,0.127120
e1,15000,100,100000,61,1,28.388102,15.096295,4.000808,0.066680
e1,15000,100,100000,62,1,26.945099,13.635120,7.479702,0.122618
e1,15000,100,100000,63,1,24.860356,11.973156,7.246781,0.116884
e1,15000,100,100000,64,1,27.039435,14.291010,4.292223,0.068131
e1,15000,100,100000,65,1,29.317646,16.785143,12.747550,0.199180
e1,15000,100,100000,66,1,28.280497,15.844749,4.180106,0.064309
e1,15000,100,100000,67,1,30.011879,17.794207,7.395204,0.112049
e1,15000,100,100000,68,1,28.758571,16.711390,12.302580,0.183621
e1,15000,100,100000,69,1,26.495740,14.459830,13.578427,0.199683
e1,15000,100,100000,70,1,25.697717,13.946623,7.228634,0.104763
e1,15000,100,100000,71,1,24.111181,12.544457,33.733910,0.481913
e1,15000,100,100000,72,1,28.049488,16.591493,8.146240,0.114736
e1,15000,100,100000,13,1,58.996526,0.548058,3.332569,0.277714
e1,15000,100,100000,14,1,54.613646,0.656207,4.502233,0.346326
e1,15000,100,100000,15,1,51.168772,0.789602,6.666963,0.476212
e1,15000,100,100000,16,1,48.044245,0.703457,5.849722,0.389981
e1,15000,100,100000,17,1,45.383940,0.682622,5.965309,0.372832
e1,15000,100,100000,18,1,42.968915,0.671265,6.121701,0.360100
e1,15000,100,100000,19,1,40.909454,0.746827,7.676478,0.426471
e1,15000,100,100000,20,1,38.790741,0.733418,7.801595,0.410610
e1,15000,100,100000,21,1,37.181316,0.711527,7.812519,0.390626
e1,15000,100,100000,22,1,35.659148,0.748742,9.002324,0.428682
e1,15000,100,100000,23,1,34.430760,0.963707,13.817324,0.628060
e1,15000,100,100000,24,1,33.020710,0.827726,11.754397,0.511061
