action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e2,10000,100,100000,1,1,236.160314,0.160967,0.000000,0.000000
e2,10000,100,100000,1,2,238.634095,0.161888,0.000000,0.000000
e2,10000,100,100000,1,3,238.546042,0.214494,0.000000,0.000000
e2,10000,100,100000,1,4,229.918136,0.155644,0.000000,0.000000
e2,10000,100,100000,1,5,238.889763,0.147268,0.000000,0.000000
e2,10000,100,100000,1,6,238.906421,0.158238,0.000000,0.000000
e2,10000,100,100000,1,7,238.808856,0.152470,0.000000,0.000000
e2,10000,100,100000,1,8,238.770340,0.152202,0.000000,0.000000
e2,10000,100,100000,1,9,238.847162,0.148883,0.000000,0.000000
e2,10000,100,100000,1,10,228.605065,0.156064,0.000000,0.000000
e2,10000,100,100000,1,11,238.924521,0.158937,0.000000,0.000000
e2,10000,100,100000,1,12,238.881622,0.150012,0.000000,0.000000
e2,10000,100,100000,1,13,238.866277,0.148114,0.000000,0.000000
e2,10000,100,100000,1,14,238.946059,0.193157,0.000000,0.000000
e2,10000,100,100000,1,15,238.810419,0.155484,0.000000,0.000000
e2,10000,100,100000,1,16,238.836610,0.163437,0.000000,0.000000
e2,10000,100,100000,1,17,238.811343,0.200923,0.000000,0.000000
e2,10000,100,100000,1,18,231.692034,0.150237,0.000000,0.000000
e2,10000,100,100000,1,19,238.672478,0.158316,0.000000,0.000000
e2,10000,100,100000,1,20,228.289623,0.155387,0.000000,0.000000
e2,10000,100,100000,1,21,238.941215,0.153300,0.000000,0.000000
e2,10000,100,100000,1,22,228.625005,0.154790,0.000000,0.000000
e2,10000,100,100000,1,23,238.791523,0.178210,0.000000,0.000000
e2,10000,100,100000,1,24,238.801521,0.163317,0.000000,0.000000
e2,10000,100,100000,1,25,238.937055,0.163862,0.000000,0.000000
e2,10000,100,100000,1,26,238.794958,0.158064,0.000000,0.000000
e2,10000,100,100000,1,27,238.940606,0.154147,0.000000,0.000000
e2,10000,100,100000,1,28,238.741828,0.185820,0.000000,0.000000
e2,10000,100,100000,1,29,238.632848,0.217318,0.000000,0.000000
e2,10000,100,100000,1,30,238.771455,0.205342,0.000000,0.000000
