action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e2,10000,100,100000,1,64,237.149212,0.232953,0.000000,0.000000
e2,10000,100,100000,1,63,237.236881,0.367708,0.000000,0.000000
e2,10000,100,100000,1,62,237.284587,0.263777,0.000000,0.000000
e2,10000,100,100000,1,61,237.249266,0.235096,0.000000,0.000000
e2,10000,100,100000,1,60,237.079889,0.211939,0.000000,0.000000
e2,10000,100,100000,1,59,236.985521,0.200612,0.000000,0.000000
e2,10000,100,100000,1,58,237.196298,0.190955,0.000000,0.000000
e2,10000,100,100000,1,57,237.146593,0.197327,0.000000,0.000000
e2,10000,100,100000,1,56,237.114044,0.188078,0.000000,0.000000
e2,10000,100,100000,1,55,237.059573,0.188032,0.000000,0.000000
e2,10000,100,100000,1,54,237.168924,0.276455,0.000000,0.000000
e2,10000,100,100000,1,53,237.194792,0.196174,0.000000,0.000000
e2,10000,100,100000,1,52,237.087139,0.183822,0.000000,0.000000
e2,10000,100,100000,1,51,237.060776,0.187723,0.000000,0.000000
e2,10000,100,100000,1,50,237.176485,0.197511,0.000000,0.000000
e2,10000,100,100000,1,49,237.290518,0.187122,0.000000,0.000000
e2,10000,100,100000,1,48,237.212271,0.198431,0.000000,0.000000
e2,10000,100,100000,1,47,237.067502,0.194250,0.000000,0.000000
e2,10000,100,100000,1,46,237.184638,0.174927,0.000000,0.000000
e2,10000,100,100000,1,45,237.090795,0.181028,0.000000,0.000000
e2,10000,100,100000,1,44,237.126926,0.186545,0.000000,0.000000
e2,10000,100,100000,1,43,227.491234,0.181770,0.000000,0.000000
e2,10000,100,100000,1,42,237.277921,0.211334,0.000000,0.000000
e2,10000,100,100000,1,41,227.110137,0.179438,0.000000,0.000000
e2,10000,100,100000,1,40,237.255098,0.257442,0.000000,0.000000
e2,10000,100,100000,1,39,226.980841,0.191187,0.000000,0.000000
e2,10000,100,100000,1,38,237.176148,0.205062,0.000000,0.000000
e2,10000,100,100000,1,37,237.104120,0.193416,0.000000,0.000000
e2,10000,100,100000,1,36,237.070013,0.184112,0.000000,0.000000
e2,10000,100,100000,1,35,237.085285,0.179194,0.000000,0.000000
