action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e1,30000,100,100000,1,12,252.522706,2.445101,0.000000,0.000000
e1,30000,100,100000,1,11,275.017138,2.154355,0.000000,0.000000
e1,30000,100,100000,1,10,302.358965,2.409956,0.000000,0.000000
e1,30000,100,100000,1,9,335.301016,2.110651,0.000000,0.000000
e1,30000,100,100000,1,8,377.226063,2.441878,0.000000,0.000000
e1,30000,100,100000,1,7,430.336339,2.240154,0.000000,0.000000
e1,30000,100,100000,1,6,502.145506,2.231783,0.000000,0.000000
e1,30000,100,100000,1,5,601.913729,2.282270,0.000000,0.000000
e1,30000,100,100000,1,4,752.098144,2.290396,0.000000,0.000000
e1,30000,100,100000,1,3,1002.116388,2.230120,0.000000,0.000000
e1,30000,100,100000,1,2,1502.414497,2.294361,0.000000,0.000000
