action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e1,25000,100,100000,72,1,61.197503,31.282589,58.764917,0.827675
e1,25000,100,100000,71,1,58.290571,28.042913,52.289355,0.746991
e1,25000,100,100000,70,1,60.872955,30.225481,55.752807,0.808012
e1,25000,100,100000,69,1,53.587895,22.443609,106.640269,1.568239
e1,25000,100,100000,68,1,48.180893,16.737401,68.403004,1.020940
e1,25000,100,100000,67,1,45.943143,13.948705,54.330059,0.823183
e1,25000,100,100000,66,1,46.436081,13.910837,57.994189,0.892218
e1,25000,100,100000,65,1,56.479641,23.457081,64.951368,1.014865
e1,25000,100,100000,64,1,48.049564,14.506971,113.432243,1.800512
e1,25000,100,100000,63,1,47.683851,13.797794,47.795002,0.770887
e1,25000,100,100000,62,1,50.166192,15.575385,51.737702,0.848159
e1,25000,100,100000,61,1,54.472941,19.298896,90.544503,1.509075
e1,25000,100,100000,60,1,49.988582,14.442413,47.103818,0.798370
e1,25000,100,100000,59,1,50.553507,13.831761,64.088157,1.104968
e1,25000,100,100000,58,1,59.999992,23.003355,49.721295,0.872303
e1,25000,100,100000,57,1,71.567885,33.766779,72.050640,1.286619
e1,25000,100,100000,56,1,72.614938,34.047083,45.959057,0.835619
e1,25000,100,100000,55,1,73.686822,34.596917,52.540533,0.972973
e1,25000,100,100000,54,1,73.323877,33.960811,53.768347,1.014497
e1,25000,100,100000,53,1,57.782176,17.274720,52.623617,1.011993
e1,25000,100,100000,52,1,56.267592,14.702893,49.771695,0.975916
e1,25000,100,100000,51,1,53.893875,12.116752,43.946527,0.878931
e1,25000,100,100000,50,1,57.001689,13.953318,45.925465,0.937254
e1,25000,100,100000,49,1,76.447031,32.654351,45.470721,0.947307
e1,25000,100,100000,48,1,77.412525,32.763530,53.895364,1.146710
e1,25000,100,100000,47,1,78.484152,32.851504,46.486253,1.010571
e1,25000,100,100000,46,1,77.185439,31.104867,37.983845,0.844085
e1,25000,100,100000,45,1,79.552149,32.144586,44.696673,1.015833
e1,25000,100,100000,44,1,80.866662,32.326186,38.107828,0.886229
e1,25000,100,100000,43,1,72.414517,23.180544,40.134096,0.955574
e1,25000,100,100000,42,1,80.508581,30.050739,52.430214,1.278786
e1,25000,100,100000,41,1,81.794310,30.322786,33.748859,0.843721
e1,25000,100,100000,40,1,82.120573,28.878062,35.811111,0.918234
e1,25000,100,100000,39,1,83.954296,30.059254,36.350643,0.956596
e1,25000,100,100000,38,1,84.130472,28.091905,32.337639,0.873990
