action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e0,10000,100,1,64,1,284.839852,33.340253,60.014983,0.952619
e0,10000,100,1,63,1,256.286471,12.209250,51.958191,0.838035
e0,10000,100,1,62,1,255.663000,12.011999,48.223304,0.790546
e0,10000,100,1,61,1,254.882715,12.083754,56.643560,0.944059
e0,10000,100,1,60,1,254.317490,12.025634,45.863286,0.777344
e0,10000,100,1,59,1,253.247855,11.844450,45.465183,0.783882
e0,10000,100,1,58,1,253.586196,12.006492,42.881433,0.752306
e0,10000,100,1,57,1,254.512100,12.499680,46.009776,0.821603
e0,10000,100,1,56,1,264.065126,13.059435,45.510071,0.827456
e0,10000,100,1,55,1,255.214473,12.534908,121.673693,2.253217
e0,10000,100,1,54,1,253.197058,12.678655,94.921922,1.790980
e0,10000,100,1,53,1,253.430174,13.322777,49.489304,0.951717
e0,10000,100,1,52,1,254.261610,13.386567,74.189869,1.454703
e0,10000,100,1,51,1,254.014743,13.939829,100.093361,2.001867
e0,10000,100,1,50,1,252.208981,12.885556,48.096643,0.981564
e0,10000,100,1,49,1,251.539805,12.407590,83.180184,1.732920
e0,10000,100,1,48,1,252.338460,12.557068,56.959187,1.211898
e0,10000,100,1,47,1,250.515794,12.530383,55.949640,1.216297
e0,10000,100,1,46,1,249.337563,12.452325,74.966882,1.665931
e0,10000,100,1,45,1,249.740562,13.044264,63.537398,1.444032
e0,10000,100,1,44,1,248.923643,12.878859,60.558397,1.408335
e0,10000,100,1,43,1,248.360806,12.857848,55.449257,1.320220
e0,10000,100,1,42,1,247.999908,13.005775,78.219981,1.907804
e0,10000,100,1,41,1,248.286198,12.757492,66.375166,1.659379
e0,10000,100,1,40,1,245.917029,12.252400,62.427304,1.600700
e0,10000,100,1,39,1,244.627145,12.561853,43.646030,1.148580
e0,10000,100,1,38,1,245.310430,12.687409,55.673667,1.504694
e0,10000,100,1,37,1,243.342858,12.577586,47.653189,1.323700
