action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e2,10000,100,100000,32,1,238.819406,0.239220,3.939695,0.127087
e2,10000,100,100000,33,1,229.627676,0.260085,4.253132,0.132910
e2,10000,100,100000,34,1,238.223740,0.244570,4.256450,0.128983
e2,10000,100,100000,35,1,238.929620,0.254438,4.885258,0.143684
e2,10000,100,100000,36,1,227.912788,0.247267,4.618850,0.131967
e2,10000,100,100000,37,1,238.967767,0.217656,3.552283,0.098675
e2,10000,100,100000,38,1,228.432467,0.230974,4.001975,0.108161
